Lieu;Département;Série;Unité;Année;Valeur
HAUTE NORMANDIE;23;Azote (sauf épandage);t/an;1999;917.0
HAUTE NORMANDIE;23;Azote (sauf épandage);t/an;2000;699.34
HAUTE NORMANDIE;23;Azote (sauf épandage);t/an;2001;1813.325
HAUTE NORMANDIE;23;Azote (sauf épandage);t/an;2002;560.636
HAUTE NORMANDIE;23;Azote (sauf épandage);t/an;2004;1827.604
HAUTE NORMANDIE;23;Azote (sauf épandage);t/an;2005;1745.205
HAUTE NORMANDIE;23;Azote (sauf épandage);t/an;2006;1377.813
HAUTE NORMANDIE;23;Azote (sauf épandage);t/an;2007;3308.666
HAUTE NORMANDIE;23;Azote (sauf épandage);t/an;2008;3365.83
HAUTE NORMANDIE;23;Azote (sauf épandage);t/an;2009;3235.437
HAUTE NORMANDIE;23;Azote (y compris épandage);t/an;1999;917.0
HAUTE NORMANDIE;23;Azote (y compris épandage);t/an;2000;699.34
HAUTE NORMANDIE;23;Azote (y compris épandage);t/an;2001;1813.325
HAUTE NORMANDIE;23;Azote (y compris épandage);t/an;2002;560.636
HAUTE NORMANDIE;23;Azote (y compris épandage);t/an;2004;1827.604
HAUTE NORMANDIE;23;Azote (y compris épandage);t/an;2005;2012.205
HAUTE NORMANDIE;23;Azote (y compris épandage);t/an;2006;1440.813
HAUTE NORMANDIE;23;Azote (y compris épandage);t/an;2007;3308.666
HAUTE NORMANDIE;23;Azote (y compris épandage);t/an;2008;3365.83
HAUTE NORMANDIE;23;Azote (y compris épandage);t/an;2009;3235.437
HAUTE NORMANDIE;23;Cadmium (et ses composés);kg/an;1999;0.0
HAUTE NORMANDIE;23;Cadmium (et ses composés);kg/an;2000;0.0
HAUTE NORMANDIE;23;Cadmium (et ses composés);kg/an;2001;0.0
HAUTE NORMANDIE;23;Cadmium (et ses composés);kg/an;2002;0.0
HAUTE NORMANDIE;23;Cadmium (et ses composés);kg/an;2004;7.0
HAUTE NORMANDIE;23;Cadmium (et ses composés);kg/an;2005;11.0
HAUTE NORMANDIE;23;Cadmium (et ses composés);kg/an;2006;22.9
HAUTE NORMANDIE;23;Cadmium (et ses composés);kg/an;2007;37.6
HAUTE NORMANDIE;23;Cadmium (et ses composés);kg/an;2008;40.6
HAUTE NORMANDIE;23;Cadmium (et ses composés);kg/an;2009;426.808
HAUTE NORMANDIE;23;Chlorures;t/an;1999;10520.0
HAUTE NORMANDIE;23;Chlorures;t/an;2000;2344.395
HAUTE NORMANDIE;23;Chlorures;t/an;2001;8058.0
HAUTE NORMANDIE;23;Chlorures;t/an;2002;0.0
HAUTE NORMANDIE;23;Chlorures;t/an;2004;7281.597
HAUTE NORMANDIE;23;Chlorures;t/an;2005;7311.842
HAUTE NORMANDIE;23;Chlorures;t/an;2006;12786.99
HAUTE NORMANDIE;23;Chlorures;t/an;2007;10697.68
HAUTE NORMANDIE;23;Chlorures;t/an;2008;6287.97
HAUTE NORMANDIE;23;Chlorures;t/an;2009;7612.295
HAUTE NORMANDIE;23;Chrome;t/an;1999;19.03
HAUTE NORMANDIE;23;Chrome;t/an;2000;15.837
HAUTE NORMANDIE;23;Chrome;t/an;2001;13.492
HAUTE NORMANDIE;23;Chrome;t/an;2002;4.027
HAUTE NORMANDIE;23;Chrome;t/an;2004;6.058
HAUTE NORMANDIE;23;Chrome;t/an;2005;1.956
HAUTE NORMANDIE;23;Chrome;t/an;2006;58.613
HAUTE NORMANDIE;23;Chrome;t/an;2007;0.297
HAUTE NORMANDIE;23;Chrome;t/an;2008;0.0
HAUTE NORMANDIE;23;Chrome;t/an;2009;0.775
HAUTE NORMANDIE;23;Chrome hexavalent;kg/an;1999;0.0
HAUTE NORMANDIE;23;Chrome hexavalent;kg/an;2000;0.0
HAUTE NORMANDIE;23;Chrome hexavalent;kg/an;2001;150.0
HAUTE NORMANDIE;23;Chrome hexavalent;kg/an;2002;0.0
HAUTE NORMANDIE;23;Chrome hexavalent;kg/an;2004;67.0
HAUTE NORMANDIE;23;Chrome hexavalent;kg/an;2005;230.0
HAUTE NORMANDIE;23;Chrome hexavalent;kg/an;2006;45.0
HAUTE NORMANDIE;23;Chrome hexavalent;kg/an;2007;37.0
HAUTE NORMANDIE;23;Chrome hexavalent;kg/an;2008;0.0
HAUTE NORMANDIE;23;Chrome hexavalent;kg/an;2009;898.0
HAUTE NORMANDIE;23;Cuivre;t/an;1999;0.8
HAUTE NORMANDIE;23;Cuivre;t/an;2000;1.201
HAUTE NORMANDIE;23;Cuivre;t/an;2001;0.924
HAUTE NORMANDIE;23;Cuivre;t/an;2002;0.344
HAUTE NORMANDIE;23;Cuivre;t/an;2004;0.668
HAUTE NORMANDIE;23;Cuivre;t/an;2005;0.679
HAUTE NORMANDIE;23;Cuivre;t/an;2006;1.601
HAUTE NORMANDIE;23;Cuivre;t/an;2007;1.458
HAUTE NORMANDIE;23;Cuivre;t/an;2008;0.886
HAUTE NORMANDIE;23;Cuivre;t/an;2009;4.262
HAUTE NORMANDIE;23;Cyanures;kg/an;1999;0.0
HAUTE NORMANDIE;23;Cyanures;kg/an;2000;0.0
HAUTE NORMANDIE;23;Cyanures;kg/an;2001;0.0
HAUTE NORMANDIE;23;Cyanures;kg/an;2002;204.0
HAUTE NORMANDIE;23;Cyanures;kg/an;2004;584.0
HAUTE NORMANDIE;23;Cyanures;kg/an;2005;4157.0
HAUTE NORMANDIE;23;Cyanures;kg/an;2006;8366.0
HAUTE NORMANDIE;23;Cyanures;kg/an;2007;7455.0
HAUTE NORMANDIE;23;Cyanures;kg/an;2008;5311.0
HAUTE NORMANDIE;23;Cyanures;kg/an;2009;3707.4
HAUTE NORMANDIE;23;DBO5 (sauf épandage);t/an;1999;ND
HAUTE NORMANDIE;23;DBO5 (sauf épandage);t/an;2000;ND
HAUTE NORMANDIE;23;DBO5 (sauf épandage);t/an;2001;ND
HAUTE NORMANDIE;23;DBO5 (sauf épandage);t/an;2002;ND
HAUTE NORMANDIE;23;DBO5 (sauf épandage);t/an;2004;5955.168
HAUTE NORMANDIE;23;DBO5 (sauf épandage);t/an;2005;6139.294
HAUTE NORMANDIE;23;DBO5 (sauf épandage);t/an;2006;5109.17
HAUTE NORMANDIE;23;DBO5 (sauf épandage);t/an;2007;5584.243
HAUTE NORMANDIE;23;DBO5 (sauf épandage);t/an;2008;6206.587
HAUTE NORMANDIE;23;DBO5 (sauf épandage);t/an;2009;7984.136
HAUTE NORMANDIE;23;DBO5 (y compris épandage);t/an;1999;ND
HAUTE NORMANDIE;23;DBO5 (y compris épandage);t/an;2000;ND
HAUTE NORMANDIE;23;DBO5 (y compris épandage);t/an;2001;ND
HAUTE NORMANDIE;23;DBO5 (y compris épandage);t/an;2002;ND
HAUTE NORMANDIE;23;DBO5 (y compris épandage);t/an;2004;5955.168
HAUTE NORMANDIE;23;DBO5 (y compris épandage);t/an;2005;7501.294
HAUTE NORMANDIE;23;DBO5 (y compris épandage);t/an;2006;7002.17
HAUTE NORMANDIE;23;DBO5 (y compris épandage);t/an;2007;5584.243
HAUTE NORMANDIE;23;DBO5 (y compris épandage);t/an;2008;6206.587
HAUTE NORMANDIE;23;DBO5 (y compris épandage);t/an;2009;7984.136
HAUTE NORMANDIE;23;DCO (sauf épandage);t/an;1999;11485.25
HAUTE NORMANDIE;23;DCO (sauf épandage);t/an;2000;11093.81
HAUTE NORMANDIE;23;DCO (sauf épandage);t/an;2001;10765.735
HAUTE NORMANDIE;23;DCO (sauf épandage);t/an;2002;5373.575
HAUTE NORMANDIE;23;DCO (sauf épandage);t/an;2004;25879.657
HAUTE NORMANDIE;23;DCO (sauf épandage);t/an;2005;21597.175
HAUTE NORMANDIE;23;DCO (sauf épandage);t/an;2006;19127.64
HAUTE NORMANDIE;23;DCO (sauf épandage);t/an;2007;21641.439
HAUTE NORMANDIE;23;DCO (sauf épandage);t/an;2008;24142.843
HAUTE NORMANDIE;23;DCO (sauf épandage);t/an;2009;20198.833
HAUTE NORMANDIE;23;DCO (y compris épandage);t/an;1999;11485.25
HAUTE NORMANDIE;23;DCO (y compris épandage);t/an;2000;11093.81
HAUTE NORMANDIE;23;DCO (y compris épandage);t/an;2001;10765.735
HAUTE NORMANDIE;23;DCO (y compris épandage);t/an;2002;5373.575
HAUTE NORMANDIE;23;DCO (y compris épandage);t/an;2004;26056.507
HAUTE NORMANDIE;23;DCO (y compris épandage);t/an;2005;26309.175
HAUTE NORMANDIE;23;DCO (y compris épandage);t/an;2006;24102.64
HAUTE NORMANDIE;23;DCO (y compris épandage);t/an;2007;21641.439
HAUTE NORMANDIE;23;DCO (y compris épandage);t/an;2008;24142.843
HAUTE NORMANDIE;23;DCO (y compris épandage);t/an;2009;20198.833
HAUTE NORMANDIE;23;Dichlorométhane;kg/an;1999;ND
HAUTE NORMANDIE;23;Dichlorométhane;kg/an;2000;ND
HAUTE NORMANDIE;23;Dichlorométhane;kg/an;2001;0.0
HAUTE NORMANDIE;23;Dichlorométhane;kg/an;2002;0.0
HAUTE NORMANDIE;23;Dichlorométhane;kg/an;2004;21.3
HAUTE NORMANDIE;23;Dichlorométhane;kg/an;2005;380.0
HAUTE NORMANDIE;23;Dichlorométhane;kg/an;2006;135.0
HAUTE NORMANDIE;23;Dichlorométhane;kg/an;2007;0.0
HAUTE NORMANDIE;23;Dichlorométhane;kg/an;2008;10.96
HAUTE NORMANDIE;23;Dichlorométhane;kg/an;2009;0.587
HAUTE NORMANDIE;23;Étain;t/an;1999;0.0
HAUTE NORMANDIE;23;Étain;t/an;2000;0.0
HAUTE NORMANDIE;23;Étain;t/an;2001;0.529
HAUTE NORMANDIE;23;Étain;t/an;2002;0.0
HAUTE NORMANDIE;23;Étain;t/an;2004;0.0
HAUTE NORMANDIE;23;Étain;t/an;2005;0.0
HAUTE NORMANDIE;23;Étain;t/an;2006;0.0
HAUTE NORMANDIE;23;Étain;t/an;2007;0.0
HAUTE NORMANDIE;23;Étain;t/an;2008;0.0
HAUTE NORMANDIE;23;Étain;t/an;2009;0.242
HAUTE NORMANDIE;23;Fer;t/an;1999;1918.0
HAUTE NORMANDIE;23;Fer;t/an;2000;1299.4
HAUTE NORMANDIE;23;Fer;t/an;2001;789.07
HAUTE NORMANDIE;23;Fer;t/an;2002;15.551
HAUTE NORMANDIE;23;Fer;t/an;2004;512.501
HAUTE NORMANDIE;23;Fer;t/an;2005;218.123
HAUTE NORMANDIE;23;Fer;t/an;2006;10309.434
HAUTE NORMANDIE;23;Fer;t/an;2007;3.014
HAUTE NORMANDIE;23;Fer;t/an;2008;21.678
HAUTE NORMANDIE;23;Fer;t/an;2009;12.176
HAUTE NORMANDIE;23;Fluor;t/an;1999;1673.72
HAUTE NORMANDIE;23;Fluor;t/an;2000;1586.29
HAUTE NORMANDIE;23;Fluor;t/an;2001;1652.885
HAUTE NORMANDIE;23;Fluor;t/an;2002;1420.663
HAUTE NORMANDIE;23;Fluor;t/an;2004;117.164
HAUTE NORMANDIE;23;Fluor;t/an;2005;70.999
HAUTE NORMANDIE;23;Fluor;t/an;2006;75.255
HAUTE NORMANDIE;23;Fluor;t/an;2007;62.247
HAUTE NORMANDIE;23;Fluor;t/an;2008;70.482
HAUTE NORMANDIE;23;Fluor;t/an;2009;47.287
HAUTE NORMANDIE;23;Hydrocarbures;t/an;1999;38.7
HAUTE NORMANDIE;23;Hydrocarbures;t/an;2000;0.0
HAUTE NORMANDIE;23;Hydrocarbures;t/an;2001;108.33
HAUTE NORMANDIE;23;Hydrocarbures;t/an;2002;247.222
HAUTE NORMANDIE;23;Hydrocarbures;t/an;2004;62.739
HAUTE NORMANDIE;23;Hydrocarbures;t/an;2005;50.09
HAUTE NORMANDIE;23;Hydrocarbures;t/an;2006;76.887
HAUTE NORMANDIE;23;Hydrocarbures;t/an;2007;95.103
HAUTE NORMANDIE;23;Hydrocarbures;t/an;2008;44.994
HAUTE NORMANDIE;23;Hydrocarbures;t/an;2009;24.817
HAUTE NORMANDIE;23;Indice Phénol/Phénols;t/an;1999;1.74
HAUTE NORMANDIE;23;Indice Phénol/Phénols;t/an;2000;1.577
HAUTE NORMANDIE;23;Indice Phénol/Phénols;t/an;2001;5.689
HAUTE NORMANDIE;23;Indice Phénol/Phénols;t/an;2002;4.689
HAUTE NORMANDIE;23;Indice Phénol/Phénols;t/an;2004;3.96
HAUTE NORMANDIE;23;Indice Phénol/Phénols;t/an;2005;3.447
HAUTE NORMANDIE;23;Indice Phénol/Phénols;t/an;2006;3.733
HAUTE NORMANDIE;23;Indice Phénol/Phénols;t/an;2007;2.765
HAUTE NORMANDIE;23;Indice Phénol/Phénols;t/an;2008;1.682
HAUTE NORMANDIE;23;Indice Phénol/Phénols;t/an;2009;1.853
HAUTE NORMANDIE;23;Manganèse;t/an;1999;52.56
HAUTE NORMANDIE;23;Manganèse;t/an;2000;35.04
HAUTE NORMANDIE;23;Manganèse;t/an;2001;27.42
HAUTE NORMANDIE;23;Manganèse;t/an;2002;0.0
HAUTE NORMANDIE;23;Manganèse;t/an;2004;15.687
HAUTE NORMANDIE;23;Manganèse;t/an;2005;5.376
HAUTE NORMANDIE;23;Manganèse;t/an;2006;27.166
HAUTE NORMANDIE;23;Manganèse;t/an;2007;1.82
HAUTE NORMANDIE;23;Manganèse;t/an;2008;0.565
HAUTE NORMANDIE;23;Manganèse;t/an;2009;0.0
HAUTE NORMANDIE;23;Matières en suspension (sauf épandage);t/an;1999;7383.81
HAUTE NORMANDIE;23;Matières en suspension (sauf épandage);t/an;2000;5813.355
HAUTE NORMANDIE;23;Matières en suspension (sauf épandage);t/an;2001;4662.085
HAUTE NORMANDIE;23;Matières en suspension (sauf épandage);t/an;2002;1681.0
HAUTE NORMANDIE;23;Matières en suspension (sauf épandage);t/an;2004;53678.903
HAUTE NORMANDIE;23;Matières en suspension (sauf épandage);t/an;2005;3577.078
HAUTE NORMANDIE;23;Matières en suspension (sauf épandage);t/an;2006;13263.891
HAUTE NORMANDIE;23;Matières en suspension (sauf épandage);t/an;2007;3464.052
HAUTE NORMANDIE;23;Matières en suspension (sauf épandage);t/an;2008;4333.888
HAUTE NORMANDIE;23;Matières en suspension (sauf épandage);t/an;2009;4136.39
HAUTE NORMANDIE;23;Matières en suspension (y compris épandage);t/an;1999;7383.81
HAUTE NORMANDIE;23;Matières en suspension (y compris épandage);t/an;2000;5813.355
HAUTE NORMANDIE;23;Matières en suspension (y compris épandage);t/an;2001;4662.085
HAUTE NORMANDIE;23;Matières en suspension (y compris épandage);t/an;2002;1681.0
HAUTE NORMANDIE;23;Matières en suspension (y compris épandage);t/an;2004;53678.903
HAUTE NORMANDIE;23;Matières en suspension (y compris épandage);t/an;2005;47064.078
HAUTE NORMANDIE;23;Matières en suspension (y compris épandage);t/an;2006;65723.891
HAUTE NORMANDIE;23;Matières en suspension (y compris épandage);t/an;2007;3464.052
HAUTE NORMANDIE;23;Matières en suspension (y compris épandage);t/an;2008;4333.888
HAUTE NORMANDIE;23;Matières en suspension (y compris épandage);t/an;2009;4136.39
HAUTE NORMANDIE;23;Mercure;kg/an;1999;0.0
HAUTE NORMANDIE;23;Mercure;kg/an;2000;0.0
HAUTE NORMANDIE;23;Mercure;kg/an;2001;7.97
HAUTE NORMANDIE;23;Mercure;kg/an;2002;8.1
HAUTE NORMANDIE;23;Mercure;kg/an;2004;1.16
HAUTE NORMANDIE;23;Mercure;kg/an;2005;0.0
HAUTE NORMANDIE;23;Mercure;kg/an;2006;2.03
HAUTE NORMANDIE;23;Mercure;kg/an;2007;15.07
HAUTE NORMANDIE;23;Mercure;kg/an;2008;6.88
HAUTE NORMANDIE;23;Mercure;kg/an;2009;26.17
HAUTE NORMANDIE;23;Nickel;t/an;1999;0.84
HAUTE NORMANDIE;23;Nickel;t/an;2000;1.285
HAUTE NORMANDIE;23;Nickel;t/an;2001;2.594
HAUTE NORMANDIE;23;Nickel;t/an;2002;0.88
HAUTE NORMANDIE;23;Nickel;t/an;2004;0.776
HAUTE NORMANDIE;23;Nickel;t/an;2005;1.357
HAUTE NORMANDIE;23;Nickel;t/an;2006;0.985
HAUTE NORMANDIE;23;Nickel;t/an;2007;1.435
HAUTE NORMANDIE;23;Nickel;t/an;2008;1.244
HAUTE NORMANDIE;23;Nickel;t/an;2009;1.428
HAUTE NORMANDIE;23;Phosphore (sauf épandage);t/an;1999;245.0
HAUTE NORMANDIE;23;Phosphore (sauf épandage);t/an;2000;214.62
HAUTE NORMANDIE;23;Phosphore (sauf épandage);t/an;2001;532.91
HAUTE NORMANDIE;23;Phosphore (sauf épandage);t/an;2002;263.269
HAUTE NORMANDIE;23;Phosphore (sauf épandage);t/an;2004;296.013
HAUTE NORMANDIE;23;Phosphore (sauf épandage);t/an;2005;161.129
HAUTE NORMANDIE;23;Phosphore (sauf épandage);t/an;2006;144.323
HAUTE NORMANDIE;23;Phosphore (sauf épandage);t/an;2007;324.952
HAUTE NORMANDIE;23;Phosphore (sauf épandage);t/an;2008;277.297
HAUTE NORMANDIE;23;Phosphore (sauf épandage);t/an;2009;238.438
HAUTE NORMANDIE;23;Phosphore (y compris épandage);t/an;1999;245.0
HAUTE NORMANDIE;23;Phosphore (y compris épandage);t/an;2000;214.62
HAUTE NORMANDIE;23;Phosphore (y compris épandage);t/an;2001;532.91
HAUTE NORMANDIE;23;Phosphore (y compris épandage);t/an;2002;263.269
HAUTE NORMANDIE;23;Phosphore (y compris épandage);t/an;2004;303.346
HAUTE NORMANDIE;23;Phosphore (y compris épandage);t/an;2005;232.129
HAUTE NORMANDIE;23;Phosphore (y compris épandage);t/an;2006;175.323
HAUTE NORMANDIE;23;Phosphore (y compris épandage);t/an;2007;324.952
HAUTE NORMANDIE;23;Phosphore (y compris épandage);t/an;2008;277.297
HAUTE NORMANDIE;23;Phosphore (y compris épandage);t/an;2009;238.438
HAUTE NORMANDIE;23;Plomb;t/an;1999;0.0
HAUTE NORMANDIE;23;Plomb;t/an;2000;0.0
HAUTE NORMANDIE;23;Plomb;t/an;2001;0.537
HAUTE NORMANDIE;23;Plomb;t/an;2002;0.156
HAUTE NORMANDIE;23;Plomb;t/an;2004;0.403
HAUTE NORMANDIE;23;Plomb;t/an;2005;0.064
HAUTE NORMANDIE;23;Plomb;t/an;2006;3.114
HAUTE NORMANDIE;23;Plomb;t/an;2007;0.524
HAUTE NORMANDIE;23;Plomb;t/an;2008;0.338
HAUTE NORMANDIE;23;Plomb;t/an;2009;155.964
HAUTE NORMANDIE;23;Sulfates;t/an;1999;59528.0
HAUTE NORMANDIE;23;Sulfates;t/an;2000;51916.87
HAUTE NORMANDIE;23;Sulfates;t/an;2001;41189.65
HAUTE NORMANDIE;23;Sulfates;t/an;2002;5603.41
HAUTE NORMANDIE;23;Sulfates;t/an;2004;55761.761
HAUTE NORMANDIE;23;Sulfates;t/an;2005;42505.323
HAUTE NORMANDIE;23;Sulfates;t/an;2006;152153.405
HAUTE NORMANDIE;23;Sulfates;t/an;2007;26834.92
HAUTE NORMANDIE;23;Sulfates;t/an;2008;14610.213
HAUTE NORMANDIE;23;Sulfates;t/an;2009;3701.854
HAUTE NORMANDIE;23;Titane;t/an;1999;1444.0
HAUTE NORMANDIE;23;Titane;t/an;2000;995.72
HAUTE NORMANDIE;23;Titane;t/an;2001;644.45
HAUTE NORMANDIE;23;Titane;t/an;2002;0.0
HAUTE NORMANDIE;23;Titane;t/an;2004;686.865
HAUTE NORMANDIE;23;Titane;t/an;2005;533.796
HAUTE NORMANDIE;23;Titane;t/an;2006;761.092
HAUTE NORMANDIE;23;Titane;t/an;2007;0.841
HAUTE NORMANDIE;23;Titane;t/an;2008;0.173
HAUTE NORMANDIE;23;Titane;t/an;2009;0.242
HAUTE NORMANDIE;23;Zinc;t/an;1999;17.53
HAUTE NORMANDIE;23;Zinc;t/an;2000;16.414
HAUTE NORMANDIE;23;Zinc;t/an;2001;28.998
HAUTE NORMANDIE;23;Zinc;t/an;2002;9.944
HAUTE NORMANDIE;23;Zinc;t/an;2004;22.231
HAUTE NORMANDIE;23;Zinc;t/an;2005;29.899
HAUTE NORMANDIE;23;Zinc;t/an;2006;31.692
HAUTE NORMANDIE;23;Zinc;t/an;2007;26.518
HAUTE NORMANDIE;23;Zinc;t/an;2008;22.012
HAUTE NORMANDIE;23;Zinc;t/an;2009;24.416
ILE DE FRANCE;11;Aluminium;t/an;1999;99.0
ILE DE FRANCE;11;Aluminium;t/an;2000;78.0
ILE DE FRANCE;11;Aluminium;t/an;2001;81.522
ILE DE FRANCE;11;Aluminium;t/an;2002;50.0
ILE DE FRANCE;11;Aluminium;t/an;2004;51.584
ILE DE FRANCE;11;Aluminium;t/an;2005;47.461
ILE DE FRANCE;11;Aluminium;t/an;2006;50.74
ILE DE FRANCE;11;Aluminium;t/an;2007;17.913
ILE DE FRANCE;11;Aluminium;t/an;2008;8.791
ILE DE FRANCE;11;Aluminium;t/an;2009;215.228
ILE DE FRANCE;11;AOX OU EOX;t/an;1999;6.0
ILE DE FRANCE;11;AOX OU EOX;t/an;2000;5.0
ILE DE FRANCE;11;AOX OU EOX;t/an;2001;24.8
ILE DE FRANCE;11;AOX OU EOX;t/an;2002;9.041
ILE DE FRANCE;11;AOX OU EOX;t/an;2004;6.575
ILE DE FRANCE;11;AOX OU EOX;t/an;2005;10.002
ILE DE FRANCE;11;AOX OU EOX;t/an;2006;11.881
ILE DE FRANCE;11;AOX OU EOX;t/an;2007;4.08
ILE DE FRANCE;11;AOX OU EOX;t/an;2008;3.999
ILE DE FRANCE;11;AOX OU EOX;t/an;2009;66.18
ILE DE FRANCE;11;Arsenic;kg/an;1999;0.0
ILE DE FRANCE;11;Arsenic;kg/an;2000;0.0
ILE DE FRANCE;11;Arsenic;kg/an;2001;12.0
ILE DE FRANCE;11;Arsenic;kg/an;2002;13.0
ILE DE FRANCE;11;Arsenic;kg/an;2004;17.5
ILE DE FRANCE;11;Arsenic;kg/an;2005;24.15
ILE DE FRANCE;11;Arsenic;kg/an;2006;63.0
ILE DE FRANCE;11;Arsenic;kg/an;2007;103.27
ILE DE FRANCE;11;Arsenic;kg/an;2008;32.114
ILE DE FRANCE;11;Arsenic;kg/an;2009;1456.209
ILE DE FRANCE;11;Azote (sauf épandage);t/an;1999;1182.0
ILE DE FRANCE;11;Azote (sauf épandage);t/an;2000;1232.0
ILE DE FRANCE;11;Azote (sauf épandage);t/an;2001;1284.814
ILE DE FRANCE;11;Azote (sauf épandage);t/an;2002;488.66
ILE DE FRANCE;11;Azote (sauf épandage);t/an;2004;1504.8
ILE DE FRANCE;11;Azote (sauf épandage);t/an;2005;1559.827
ILE DE FRANCE;11;Azote (sauf épandage);t/an;2006;1493.185
ILE DE FRANCE;11;Azote (sauf épandage);t/an;2007;28773.029
ILE DE FRANCE;11;Azote (sauf épandage);t/an;2008;28958.692
ILE DE FRANCE;11;Azote (sauf épandage);t/an;2009;28368.716
ILE DE FRANCE;11;Azote (y compris épandage);t/an;1999;1182.0
ILE DE FRANCE;11;Azote (y compris épandage);t/an;2000;1232.0
ILE DE FRANCE;11;Azote (y compris épandage);t/an;2001;1284.814
ILE DE FRANCE;11;Azote (y compris épandage);t/an;2002;488.66
ILE DE FRANCE;11;Azote (y compris épandage);t/an;2004;1504.8
ILE DE FRANCE;11;Azote (y compris épandage);t/an;2005;1559.827
ILE DE FRANCE;11;Azote (y compris épandage);t/an;2006;1493.185
ILE DE FRANCE;11;Azote (y compris épandage);t/an;2007;28773.029
ILE DE FRANCE;11;Azote (y compris épandage);t/an;2008;28958.692
ILE DE FRANCE;11;Azote (y compris épandage);t/an;2009;28368.716
ILE DE FRANCE;11;Cadmium (et ses composés);kg/an;1999;50.0
ILE DE FRANCE;11;Cadmium (et ses composés);kg/an;2000;21.8
ILE DE FRANCE;11;Cadmium (et ses composés);kg/an;2001;12.24
ILE DE FRANCE;11;Cadmium (et ses composés);kg/an;2002;18.0
ILE DE FRANCE;11;Cadmium (et ses composés);kg/an;2004;29.94
ILE DE FRANCE;11;Cadmium (et ses composés);kg/an;2005;23.6
ILE DE FRANCE;11;Cadmium (et ses composés);kg/an;2006;15.0
ILE DE FRANCE;11;Cadmium (et ses composés);kg/an;2007;28.75
ILE DE FRANCE;11;Cadmium (et ses composés);kg/an;2008;13.7
ILE DE FRANCE;11;Cadmium (et ses composés);kg/an;2009;8839.926
ILE DE FRANCE;11;Chlorures;t/an;1999;9758.0
ILE DE FRANCE;11;Chlorures;t/an;2000;9202.0
ILE DE FRANCE;11;Chlorures;t/an;2001;2390.0
ILE DE FRANCE;11;Chlorures;t/an;2002;2252.075
ILE DE FRANCE;11;Chlorures;t/an;2004;6082.976
ILE DE FRANCE;11;Chlorures;t/an;2005;3416.791
ILE DE FRANCE;11;Chlorures;t/an;2006;2937.735
ILE DE FRANCE;11;Chlorures;t/an;2007;3368.0
ILE DE FRANCE;11;Chlorures;t/an;2008;2233.491
ILE DE FRANCE;11;Chlorures;t/an;2009;67711.403
ILE DE FRANCE;11;Chrome;t/an;1999;0.0
ILE DE FRANCE;11;Chrome;t/an;2000;0.0
ILE DE FRANCE;11;Chrome;t/an;2001;0.074
ILE DE FRANCE;11;Chrome;t/an;2002;0.0
ILE DE FRANCE;11;Chrome;t/an;2004;0.489
ILE DE FRANCE;11;Chrome;t/an;2005;1.595
ILE DE FRANCE;11;Chrome;t/an;2006;0.119
ILE DE FRANCE;11;Chrome;t/an;2007;0.108
ILE DE FRANCE;11;Chrome;t/an;2008;0.175
ILE DE FRANCE;11;Chrome;t/an;2009;21.242
ILE DE FRANCE;11;Chrome hexavalent;kg/an;1999;0.0
ILE DE FRANCE;11;Chrome hexavalent;kg/an;2000;0.0
ILE DE FRANCE;11;Chrome hexavalent;kg/an;2001;0.0
ILE DE FRANCE;11;Chrome hexavalent;kg/an;2002;0.0
ILE DE FRANCE;11;Chrome hexavalent;kg/an;2004;78.8
ILE DE FRANCE;11;Chrome hexavalent;kg/an;2005;346.4
ILE DE FRANCE;11;Chrome hexavalent;kg/an;2006;55.1
ILE DE FRANCE;11;Chrome hexavalent;kg/an;2007;46.3
ILE DE FRANCE;11;Chrome hexavalent;kg/an;2008;55.81
ILE DE FRANCE;11;Chrome hexavalent;kg/an;2009;0.0
ILE DE FRANCE;11;Cuivre;t/an;1999;0.0
ILE DE FRANCE;11;Cuivre;t/an;2000;0.4
ILE DE FRANCE;11;Cuivre;t/an;2001;0.0
ILE DE FRANCE;11;Cuivre;t/an;2002;4.022
ILE DE FRANCE;11;Cuivre;t/an;2004;5.076
ILE DE FRANCE;11;Cuivre;t/an;2005;5.274
ILE DE FRANCE;11;Cuivre;t/an;2006;2.708
ILE DE FRANCE;11;Cuivre;t/an;2007;10.043
ILE DE FRANCE;11;Cuivre;t/an;2008;2.314
ILE DE FRANCE;11;Cuivre;t/an;2009;21.992
ILE DE FRANCE;11;Cyanures;kg/an;1999;0.0
ILE DE FRANCE;11;Cyanures;kg/an;2000;0.0
ILE DE FRANCE;11;Cyanures;kg/an;2001;560.0
ILE DE FRANCE;11;Cyanures;kg/an;2002;420.0
ILE DE FRANCE;11;Cyanures;kg/an;2004;502.0
ILE DE FRANCE;11;Cyanures;kg/an;2005;512.0
ILE DE FRANCE;11;Cyanures;kg/an;2006;1002.9
ILE DE FRANCE;11;Cyanures;kg/an;2007;330.0
ILE DE FRANCE;11;Cyanures;kg/an;2008;3469.18
ILE DE FRANCE;11;Cyanures;kg/an;2009;0.0
ILE DE FRANCE;11;DBO5 (sauf épandage);t/an;1999;ND
ILE DE FRANCE;11;DBO5 (sauf épandage);t/an;2000;ND
ILE DE FRANCE;11;DBO5 (sauf épandage);t/an;2001;ND
ILE DE FRANCE;11;DBO5 (sauf épandage);t/an;2002;ND
ILE DE FRANCE;11;DBO5 (sauf épandage);t/an;2004;9128.746
